ae_id,drug,reports,date
10062087.0,drugname_16,321.0,2024-06-13
10037012.0,drugname_16,103.0,2024-06-13
10038151.0,drugname_16,704.0,2024-06-13
10074268.0,drugname_16,1000.0,2024-06-13
10038683.0,drugname_16,791.0,2024-06-13
1000000765.0,drugname_16,800.0,2024-06-13
10040477.0,drugname_16,323.0,2024-06-13
10056814.0,drugname_16,880.0,2024-06-13
10047940.0,drugname_16,632.0,2024-06-13
10012735.0,drugname_17,950.0,2024-06-13
10055798.0,drugname_17,816.0,2024-06-13
10020772.0,drugname_17,210.0,2024-06-13
10029354.0,drugname_17,425.0,2024-06-13
10002034.0,drugname_17,652.0,2024-06-13
10003239.0,drugname_17,761.0,2024-06-13
10003658.0,drugname_17,797.0,2024-06-13
10050584.0,drugname_17,643.0,2024-06-13
10072268.0,drugname_17,198.0,2024-06-13
10019211.0,drugname_17,771.0,2024-06-13
10019851.0,drugname_17,516.0,2024-06-13
10021789.0,drugname_17,481.0,2024-06-13
10025280.0,drugname_17,533.0,2024-06-13
10034754.0,drugname_17,780.0,2024-06-13
10035664.0,drugname_17,929.0,2024-06-13
10037844.0,drugname_17,416.0,2024-06-13
10043554.0,drugname_17,581.0,2024-06-13
10046306.0,drugname_17,3.0,2024-06-13
10000081.0,drugname_17,446.0,2024-06-13
10001551.0,drugname_17,937.0,2024-06-13
10003119.0,drugname_17,892.0,2024-06-13
10003481.0,drugname_17,177.0,2024-06-13
10003549.0,drugname_17,71.0,2024-06-13
10003662.0,drugname_17,875.0,2024-06-13
10051313.0,drugname_17,582.0,2024-06-13
10003988.0,drugname_17,628.0,2024-06-13
10005364.0,drugname_17,545.0,2024-06-13
10005483.0,drugname_17,369.0,2024-06-13
10005595.0,drugname_17,146.0,2024-06-13
10005600.0,drugname_17,534.0,2024-06-13
10060360.0,drugname_17,75.0,2024-06-13
10007269.0,drugname_17,66.0,2024-06-13
10061024.0,drugname_17,442.0,2024-06-13
10072043.0,drugname_17,566.0,2024-06-13
10010774.0,drugname_17,465.0,2024-06-13
10011224.0,drugname_17,736.0,2024-06-13
10066274.0,drugname_17,898.0,2024-06-13
10011906.0,drugname_17,862.0,2024-06-13
10013573.0,drugname_17,649.0,2024-06-13
10013968.0,drugname_17,434.0,2024-06-13
10014080.0,drugname_17,415.0,2024-06-13
10014581.0,drugname_17,786.0,2024-06-13
10015090.0,drugname_17,699.0,2024-06-13
10016256.0,drugname_17,866.0,2024-06-13
10016288.0,drugname_17,169.0,2024-06-13
10017533.0,drugname_17,681.0,2024-06-13
10018852.0,drugname_17,886.0,2024-06-13
10018867.0,drugname_17,350.0,2024-06-13
10018884.0,drugname_17,18.0,2024-06-13
10058827.0,drugname_17,173.0,2024-06-13
10021015.0,drugname_17,943.0,2024-06-13
10021425.0,drugname_17,499.0,2024-06-13
10021688.0,drugname_17,12.0,2024-06-13
10024384.0,drugname_17,207.0,2024-06-13
10025256.0,drugname_17,972.0,2024-06-13
10028334.0,drugname_17,400.0,2024-06-13
10028391.0,drugname_17,804.0,2024-06-13
10028411.0,drugname_17,325.0,2024-06-13
10028810.0,drugname_17,536.0,2024-06-13
10028813.0,drugname_17,628.0,2024-06-13
10029366.0,drugname_17,272.0,2024-06-13
10030124.0,drugname_17,706.0,2024-06-13
10076205.0,drugname_17,865.0,2024-06-13
10035528.0,drugname_17,380.0,2024-06-13
10037087.0,drugname_17,552.0,2024-06-13
10037660.0,drugname_17,421.0,2024-06-13
10039801.0,drugname_17,378.0,2024-06-13
10040047.0,drugname_17,115.0,2024-06-13
10040753.0,drugname_17,938.0,2024-06-13
10046571.0,drugname_17,784.0,2024-06-13
10047281.0,drugname_17,869.0,2024-06-13
10047700.0,drugname_17,675.0,2024-06-13
10000059.0,drugname_17,770.0,2024-06-13
10000060.0,drugname_17,370.0,2024-06-13
10000087.0,drugname_17,279.0,2024-06-13
10051592.0,drugname_17,47.0,2024-06-13
10001507.0,drugname_17,465.0,2024-06-13
10001760.0,drugname_17,131.0,2024-06-13
10002016.0,drugname_17,366.0,2024-06-13
10002198.0,drugname_17,711.0,2024-06-13
10059245.0,drugname_17,883.0,2024-06-13
10002855.0,drugname_17,464.0,2024-06-13
10003130.0,drugname_17,788.0,2024-06-13
10003246.0,drugname_17,767.0,2024-06-13
10003285.0,drugname_17,875.0,2024-06-13
10074171.0,drugname_17,824.0,2024-06-13
10060945.0,drugname_17,972.0,2024-06-13
10004146.0,drugname_17,50.0,2024-06-13
10005003.0,drugname_17,247.0,2024-06-13
10059570.0,drugname_17,57.0,2024-06-13
10005395.0,drugname_17,705.0,2024-06-13
10061590.0,drugname_17,335.0,2024-06-13
10005557.0,drugname_17,177.0,2024-06-13
10049471.0,drugname_17,116.0,2024-06-13
10005724.0,drugname_17,604.0,2024-06-13
10005725.0,drugname_17,474.0,2024-06-13
10005861.0,drugname_17,252.0,2024-06-13
10006002.0,drugname_17,691.0,2024-06-13
10006448.0,drugname_17,266.0,2024-06-13
10006451.0,drugname_17,433.0,2024-06-13
10006473.0,drugname_17,348.0,2024-06-13
10074170.0,drugname_17,740.0,2024-06-13
10007554.0,drugname_17,981.0,2024-06-13
10048610.0,drugname_17,651.0,2024-06-13
10007649.0,drugname_17,317.0,2024-06-13
10007739.0,drugname_17,166.0,2024-06-13
10007882.0,drugname_17,748.0,2024-06-13
10008111.0,drugname_17,582.0,2024-06-13
10008190.0,drugname_17,233.0,2024-06-13
10008479.0,drugname_17,931.0,2024-06-13
10008531.0,drugname_17,89.0,2024-06-13
10009887.0,drugname_17,867.0,2024-06-13
10010264.0,drugname_17,712.0,2024-06-13
10010719.0,drugname_17,840.0,2024-06-13
10010741.0,drugname_17,636.0,2024-06-13
10084268.0,drugname_17,550.0,2024-06-13
10084380.0,drugname_17,619.0,2024-06-13
10011781.0,drugname_17,558.0,2024-06-13
10011831.0,drugname_17,199.0,2024-06-13
10061428.0,drugname_17,498.0,2024-06-13
10012431.0,drugname_17,797.0,2024-06-13
10012432.0,drugname_17,484.0,2024-06-13
10012434.0,drugname_17,192.0,2024-06-13
10013687.0,drugname_17,645.0,2024-06-13
10013700.0,drugname_17,383.0,2024-06-13
10013710.0,drugname_17,826.0,2024-06-13
10013774.0,drugname_17,217.0,2024-06-13
10013781.0,drugname_17,846.0,2024-06-13
10013786.0,drugname_17,710.0,2024-06-13
10013911.0,drugname_17,550.0,2024-06-13
10013946.0,drugname_17,826.0,2024-06-13
10015150.0,drugname_17,469.0,2024-06-13
10080751.0,drugname_17,208.0,2024-06-13
10015926.0,drugname_17,218.0,2024-06-13
10016173.0,drugname_17,8.0,2024-06-13
10016852.0,drugname_17,463.0,2024-06-13
10055690.0,drugname_17,189.0,2024-06-13
10061157.0,drugname_17,543.0,2024-06-13
10060919.0,drugname_17,301.0,2024-06-13
1000000108.0,drugname_17,339.0,2024-06-13
10016936.0,drugname_17,17.0,2024-06-13
10017577.0,drugname_17,749.0,2024-06-13
10017693.0,drugname_17,229.0,2024-06-13
10017853.0,drugname_17,722.0,2024-06-13
10017888.0,drugname_17,833.0,2024-06-13
10017944.0,drugname_17,792.0,2024-06-13
10017955.0,drugname_17,515.0,2024-06-13
10064147.0,drugname_17,264.0,2024-06-13
10017885.0,drugname_17,174.0,2024-06-13
10018829.0,drugname_17,230.0,2024-06-13
10018964.0,drugname_17,730.0,2024-06-13
10018985.0,drugname_17,235.0,2024-06-13
10018999.0,drugname_17,439.0,2024-06-13
10019027.0,drugname_17,34.0,2024-06-13
10019670.0,drugname_17,273.0,2024-06-13
10019973.0,drugname_17,216.0,2024-06-13
10019974.0,drugname_17,697.0,2024-06-13
10020464.0,drugname_17,700.0,2024-06-13
10020635.0,drugname_17,51.0,2024-06-13
10020869.0,drugname_17,356.0,2024-06-13
10020903.0,drugname_17,299.0,2024-06-13
10020942.0,drugname_17,310.0,2024-06-13
10020983.0,drugname_17,914.0,2024-06-13
10021036.0,drugname_17,202.0,2024-06-13
10021058.0,drugname_17,909.0,2024-06-13
10083842.0,drugname_17,923.0,2024-06-13
10061598.0,drugname_17,413.0,2024-06-13
10021450.0,drugname_17,52.0,2024-06-13
10022000.0,drugname_17,838.0,2024-06-13
10022437.0,drugname_17,844.0,2024-06-13
10022611.0,drugname_17,355.0,2024-06-13
10023547.0,drugname_17,492.0,2024-06-13
10023874.0,drugname_17,823.0,2024-06-13
10024264.0,drugname_17,792.0,2024-06-13
10024378.0,drugname_17,935.0,2024-06-13
10024574.0,drugname_17,74.0,2024-06-13
10024670.0,drugname_17,170.0,2024-06-13
10024968.0,drugname_17,193.0,2024-06-13
10025102.0,drugname_17,822.0,2024-06-13
10058467.0,drugname_17,5.0,2024-06-13
10025258.0,drugname_17,344.0,2024-06-13
10025327.0,drugname_17,178.0,2024-06-13
10025482.0,drugname_17,162.0,2024-06-13
10025650.0,drugname_17,615.0,2024-06-13
10027175.0,drugname_17,984.0,2024-06-13
10028024.0,drugname_17,550.0,2024-06-13
10028034.0,drugname_17,427.0,2024-06-13
10050819.0,drugname_17,158.0,2024-06-13
10053156.0,drugname_17,430.0,2024-06-13
10028533.0,drugname_17,234.0,2024-06-13
10028584.0,drugname_17,811.0,2024-06-13
10028600.0,drugname_17,374.0,2024-06-13
10028735.0,drugname_17,469.0,2024-06-13
10028836.0,drugname_17,281.0,2024-06-13
10028980.0,drugname_17,369.0,2024-06-13
10028997.0,drugname_17,17.0,2024-06-13
10029331.0,drugname_17,249.0,2024-06-13
10059482.0,drugname_17,302.0,2024-06-13
10049151.0,drugname_17,297.0,2024-06-13
10030095.0,drugname_17,526.0,2024-06-13
10030901.0,drugname_17,748.0,2024-06-13
10067152.0,drugname_17,443.0,2024-06-13
10068319.0,drugname_17,375.0,2024-06-13
10031127.0,drugname_17,619.0,2024-06-13
10033425.0,drugname_17,364.0,2024-06-13
10033557.0,drugname_17,736.0,2024-06-13
10033645.0,drugname_17,364.0,2024-06-13
10033675.0,drugname_17,16.0,2024-06-13
10034835.0,drugname_17,873.0,2024-06-13
10034972.0,drugname_17,215.0,2024-06-13
10035514.0,drugname_17,156.0,2024-06-13
10073391.0,drugname_17,295.0,2024-06-13
10035598.0,drugname_17,227.0,2024-06-13
10073755.0,drugname_17,468.0,2024-06-13
10035669.0,drugname_17,320.0,2024-06-13
10061354.0,drugname_17,678.0,2024-06-13
10035737.0,drugname_17,853.0,2024-06-13
10035742.0,drugname_17,622.0,2024-06-13
10051077.0,drugname_17,560.0,2024-06-13
10036790.0,drugname_17,473.0,2024-06-13
10036807.0,drugname_17,119.0,2024-06-13
10060862.0,drugname_17,508.0,2024-06-13
10037032.0,drugname_17,447.0,2024-06-13
10037549.0,drugname_17,988.0,2024-06-13
10037855.0,drugname_17,638.0,2024-06-13
10037868.0,drugname_17,697.0,2024-06-13
10037884.0,drugname_17,204.0,2024-06-13
10060856.0,drugname_17,611.0,2024-06-13
10038063.0,drugname_17,927.0,2024-06-13
10062352.0,drugname_17,20.0,2024-06-13
10038867.0,drugname_17,944.0,2024-06-13
10039083.0,drugname_17,570.0,2024-06-13
10061494.0,drugname_17,23.0,2024-06-13
10058728.0,drugname_17,536.0,2024-06-13
10040741.0,drugname_17,465.0,2024-06-13
10040808.0,drugname_17,917.0,2024-06-13
10040829.0,drugname_17,339.0,2024-06-13
10040831.0,drugname_17,558.0,2024-06-13
10040844.0,drugname_17,568.0,2024-06-13
10064265.0,drugname_17,840.0,2024-06-13
10040872.0,drugname_17,246.0,2024-06-13
10059516.0,drugname_17,100.0,2024-06-13
10072005.0,drugname_17,233.0,2024-06-13
10065304.0,drugname_17,800.0,2024-06-13
10041823.0,drugname_17,325.0,2024-06-13
10041834.0,drugname_17,186.0,2024-06-13
10042128.0,drugname_17,787.0,2024-06-13
10042316.0,drugname_17,900.0,2024-06-13
10042361.0,drugname_17,622.0,2024-06-13
10042364.0,drugname_17,486.0,2024-06-13
10042604.0,drugname_17,332.0,2024-06-13
10042772.0,drugname_17,971.0,2024-06-13
10054889.0,drugname_17,603.0,2024-06-13
10044522.0,drugname_17,153.0,2024-06-13
10044755.0,drugname_17,847.0,2024-06-13
10045170.0,drugname_17,709.0,2024-06-13
10046735.0,drugname_17,443.0,2024-06-13
10047289.0,drugname_17,554.0,2024-06-13
10047290.0,drugname_17,123.0,2024-06-13
10065341.0,drugname_17,478.0,2024-06-13
10047302.0,drugname_17,34.0,2024-06-13
10047340.0,drugname_17,139.0,2024-06-13
10047461.0,drugname_17,530.0,2024-06-13
10047482.0,drugname_17,733.0,2024-06-13
10047513.0,drugname_17,938.0,2024-06-13
10047571.0,drugname_17,176.0,2024-06-13
10047895.0,drugname_17,7.0,2024-06-13
10047899.0,drugname_17,783.0,2024-06-13
10047942.0,drugname_17,29.0,2024-06-13
10051373.0,drugname_17,344.0,2024-06-13
10060921.0,drugname_17,945.0,2024-06-13
10056519.0,drugname_17,829.0,2024-06-13
10000084.0,drugname_17,969.0,2024-06-13
10058040.0,drugname_17,606.0,2024-06-13
10067383.0,drugname_17,760.0,2024-06-13
10061422.0,drugname_17,72.0,2024-06-13
10000125.0,drugname_17,881.0,2024-06-13
10085424.0,drugname_17,456.0,2024-06-13
10000210.0,drugname_17,411.0,2024-06-13
10000234.0,drugname_17,264.0,2024-06-13
10053573.0,drugname_17,663.0,2024-06-13
10050473.0,drugname_17,675.0,2024-06-13
10000305.0,drugname_17,68.0,2024-06-13
10059394.0,drugname_17,171.0,2024-06-13
10063409.0,drugname_17,70.0,2024-06-13
10064965.0,drugname_17,690.0,2024-06-13
10083897.0,drugname_17,985.0,2024-06-13
10000496.0,drugname_17,682.0,2024-06-13
10069754.0,drugname_17,250.0,2024-06-13
10000614.0,drugname_17,567.0,2024-06-13
10000636.0,drugname_17,248.0,2024-06-13
10000748.0,drugname_17,376.0,2024-06-13
10048799.0,drugname_17,876.0,2024-06-13
10059193.0,drugname_17,885.0,2024-06-13
10069339.0,drugname_17,183.0,2024-06-13
10063081.0,drugname_17,945.0,2024-06-13
10000846.0,drugname_17,140.0,2024-06-13
10000880.0,drugname_17,630.0,2024-06-13
10000891.0,drugname_17,277.0,2024-06-13
10001029.0,drugname_17,195.0,2024-06-13
10001052.0,drugname_17,815.0,2024-06-13
10001053.0,drugname_17,722.0,2024-06-13
10001076.0,drugname_17,771.0,2024-06-13
10001115.0,drugname_17,237.0,2024-06-13
10001141.0,drugname_17,41.0,2024-06-13
10001150.0,drugname_17,823.0,2024-06-13
10001167.0,drugname_17,443.0,2024-06-13
1000000285.0,drugname_17,853.0,2024-06-13
10001297.0,drugname_17,658.0,2024-06-13
10050203.0,drugname_17,121.0,2024-06-13
10001347.0,drugname_17,200.0,2024-06-13
1000000798.0,drugname_17,617.0,2024-06-13
10054205.0,drugname_17,853.0,2024-06-13
10064930.0,drugname_17,266.0,2024-06-13
10001565.0,drugname_17,787.0,2024-06-13
10001567.0,drugname_17,363.0,2024-06-13
10001761.0,drugname_17,893.0,2024-06-13
10001889.0,drugname_17,485.0,2024-06-13
10001902.0,drugname_17,996.0,2024-06-13
10001928.0,drugname_17,205.0,2024-06-13
10002022.0,drugname_17,656.0,2024-06-13
10002064.0,drugname_17,663.0,2024-06-13
10049105.0,drugname_17,594.0,2024-06-13
10048946.0,drugname_17,20.0,2024-06-13
10002156.0,drugname_17,267.0,2024-06-13
10068556.0,drugname_17,683.0,2024-06-13
10049555.0,drugname_17,841.0,2024-06-13
10073358.0,drugname_17,138.0,2024-06-13
10002199.0,drugname_17,869.0,2024-06-13
10002383.0,drugname_17,726.0,2024-06-13
10002388.0,drugname_17,974.0,2024-06-13
10002411.0,drugname_17,296.0,2024-06-13
10002424.0,drugname_17,506.0,2024-06-13
10002476.0,drugname_17,637.0,2024-06-13
10002500.0,drugname_17,494.0,2024-06-13
10002509.0,drugname_17,610.0,2024-06-13
10002544.0,drugname_17,141.0,2024-06-13
10059730.0,drugname_17,895.0,2024-06-13
10053816.0,drugname_17,227.0,2024-06-13
10050894.0,drugname_17,538.0,2024-06-13
10002882.0,drugname_17,460.0,2024-06-13
10002886.0,drugname_17,797.0,2024-06-13
10002895.0,drugname_17,898.0,2024-06-13
10067975.0,drugname_17,51.0,2024-06-13
10002906.0,drugname_17,671.0,2024-06-13
10061589.0,drugname_17,943.0,2024-06-13
10002915.0,drugname_17,168.0,2024-06-13
10002918.0,drugname_17,13.0,2024-06-13
10002948.0,drugname_17,937.0,2024-06-13
10002959.0,drugname_17,9.0,2024-06-13
10002965.0,drugname_17,340.0,2024-06-13
10002967.0,drugname_17,482.0,2024-06-13
10002974.0,drugname_17,712.0,2024-06-13
10003011.0,drugname_17,237.0,2024-06-13
10073360.0,drugname_17,282.0,2024-06-13
10003041.0,drugname_17,681.0,2024-06-13
10003046.0,drugname_17,405.0,2024-06-13
10049005.0,drugname_17,307.0,2024-06-13
10003084.0,drugname_17,968.0,2024-06-13
10067339.0,drugname_17,375.0,2024-06-13
10060964.0,drugname_17,54.0,2024-06-13
10003178.0,drugname_17,935.0,2024-06-13
10003211.0,drugname_17,83.0,2024-06-13
10003193.0,drugname_17,950.0,2024-06-13
10053555.0,drugname_17,999.0,2024-06-13
10060968.0,drugname_17,82.0,2024-06-13
10003445.0,drugname_17,496.0,2024-06-13
10003553.0,drugname_17,531.0,2024-06-13
10056396.0,drugname_17,598.0,2024-06-13
10003591.0,drugname_17,345.0,2024-06-13
10048623.0,drugname_17,483.0,2024-06-13
10003668.0,drugname_17,341.0,2024-06-13
10003671.0,drugname_17,513.0,2024-06-13
10003673.0,drugname_17,495.0,2024-06-13
10003674.0,drugname_17,536.0,2024-06-13
10003677.0,drugname_17,768.0,2024-06-13
10061663.0,drugname_17,310.0,2024-06-13
10003757.0,drugname_17,57.0,2024-06-13
10075689.0,drugname_17,196.0,2024-06-13
10061664.0,drugname_17,484.0,2024-06-13
10073785.0,drugname_17,997.0,2024-06-13
10055128.0,drugname_17,485.0,2024-06-13
10048750.0,drugname_17,738.0,2024-06-13
10003885.0,drugname_17,409.0,2024-06-13
10003899.0,drugname_17,924.0,2024-06-13
10053775.0,drugname_17,920.0,2024-06-13
10059998.0,drugname_17,30.0,2024-06-13
10003997.0,drugname_17,161.0,2024-06-13
10053840.0,drugname_17,864.0,2024-06-13
10049848.0,drugname_17,146.0,2024-06-13
10004137.0,drugname_17,888.0,2024-06-13
10004173.0,drugname_17,607.0,2024-06-13
10004398.0,drugname_17,809.0,2024-06-13
10061000.0,drugname_17,294.0,2024-06-13
10004446.0,drugname_17,971.0,2024-06-13
10078160.0,drugname_17,734.0,2024-06-13
10057393.0,drugname_17,613.0,2024-06-13
10004663.0,drugname_17,319.0,2024-06-13
10057847.0,drugname_17,6.0,2024-06-13
10004685.0,drugname_17,437.0,2024-06-13
10077356.0,drugname_17,317.0,2024-06-13
10055181.0,drugname_17,108.0,2024-06-13
10004992.0,drugname_17,72.0,2024-06-13
10005005.0,drugname_17,154.0,2024-06-13
10005043.0,drugname_17,549.0,2024-06-13
10005056.0,drugname_17,857.0,2024-06-13
10005084.0,drugname_17,234.0,2024-06-13
10005098.0,drugname_17,901.0,2024-06-13
10005140.0,drugname_17,717.0,2024-06-13
10005169.0,drugname_17,789.0,2024-06-13
10005191.0,drugname_17,934.0,2024-06-13
10005192.0,drugname_17,803.0,2024-06-13
10005286.0,drugname_17,71.0,2024-06-13
10005287.0,drugname_17,22.0,2024-06-13
10005288.0,drugname_17,132.0,2024-06-13
10005296.0,drugname_17,89.0,2024-06-13
10049869.0,drugname_17,693.0,2024-06-13
10005372.0,drugname_17,141.0,2024-06-13
10005396.0,drugname_17,79.0,2024-06-13
10005419.0,drugname_17,404.0,2024-06-13
10005424.0,drugname_17,499.0,2024-06-13
10005425.0,drugname_17,578.0,2024-06-13
10005448.0,drugname_17,241.0,2024-06-13
10005464.0,drugname_17,914.0,2024-06-13
10005468.0,drugname_17,692.0,2024-06-13
10005470.0,drugname_17,525.0,2024-06-13
10005482.0,drugname_17,591.0,2024-06-13
10005520.0,drugname_17,518.0,2024-06-13
10005521.0,drugname_17,365.0,2024-06-13
10005555.0,drugname_17,395.0,2024-06-13
10005585.0,drugname_17,454.0,2024-06-13
10005586.0,drugname_17,438.0,2024-06-13
10005601.0,drugname_17,242.0,2024-06-13
10005613.0,drugname_17,968.0,2024-06-13
10005617.0,drugname_17,48.0,2024-06-13
10057595.0,drugname_17,852.0,2024-06-13
10005630.0,drugname_17,910.0,2024-06-13
10005739.0,drugname_17,511.0,2024-06-13
10005750.0,drugname_17,546.0,2024-06-13
10005760.0,drugname_17,942.0,2024-06-13
10005802.0,drugname_17,876.0,2024-06-13
10005833.0,drugname_17,892.0,2024-06-13
10005838.0,drugname_17,598.0,2024-06-13
10005839.0,drugname_17,346.0,2024-06-13
10005846.0,drugname_17,80.0,2024-06-13
10005850.0,drugname_17,449.0,2024-06-13
10005851.0,drugname_17,455.0,2024-06-13
10018870.0,drugname_17,222.0,2024-06-13
10057687.0,drugname_17,164.0,2024-06-13
10059126.0,drugname_17,302.0,2024-06-13
10005910.0,drugname_17,296.0,2024-06-13
10068653.0,drugname_17,620.0,2024-06-13
10066251.0,drugname_17,711.0,2024-06-13
10005954.0,drugname_17,173.0,2024-06-13
10005956.0,drugname_17,888.0,2024-06-13
10005973.0,drugname_17,801.0,2024-06-13
10061728.0,drugname_17,757.0,2024-06-13
10065687.0,drugname_17,945.0,2024-06-13
10061729.0,drugname_17,991.0,2024-06-13
10065553.0,drugname_17,631.0,2024-06-13
10051763.0,drugname_17,834.0,2024-06-13
10006059.0,drugname_17,482.0,2024-06-13
10049765.0,drugname_17,633.0,2024-06-13
10006093.0,drugname_17,359.0,2024-06-13
10006102.0,drugname_17,25.0,2024-06-13
10006105.0,drugname_17,925.0,2024-06-13
10006126.0,drugname_17,340.0,2024-06-13
10067967.0,drugname_17,24.0,2024-06-13
10061019.0,drugname_17,422.0,2024-06-13
10006131.0,drugname_17,56.0,2024-06-13
10006187.0,drugname_17,484.0,2024-06-13
10064753.0,drugname_17,979.0,2024-06-13
10066091.0,drugname_17,565.0,2024-06-13
10006445.0,drugname_17,335.0,2024-06-13
10061736.0,drugname_17,488.0,2024-06-13
10006458.0,drugname_17,51.0,2024-06-13
10006580.0,drugname_17,590.0,2024-06-13
10006582.0,drugname_17,874.0,2024-06-13
10006595.0,drugname_17,529.0,2024-06-13
10006784.0,drugname_17,755.0,2024-06-13
10061022.0,drugname_17,312.0,2024-06-13
10006825.0,drugname_17,167.0,2024-06-13
10006895.0,drugname_17,296.0,2024-06-13
10007048.0,drugname_17,101.0,2024-06-13
10051226.0,drugname_17,784.0,2024-06-13
10053166.0,drugname_17,905.0,2024-06-13
10007191.0,drugname_17,688.0,2024-06-13
10062658.0,drugname_17,400.0,2024-06-13
10007225.0,drugname_17,518.0,2024-06-13
10007515.0,drugname_17,786.0,2024-06-13
10049993.0,drugname_17,877.0,2024-06-13
10054211.0,drugname_17,116.0,2024-06-13
10079751.0,drugname_17,930.0,2024-06-13
10007556.0,drugname_17,861.0,2024-06-13
10007558.0,drugname_17,736.0,2024-06-13
10007559.0,drugname_17,469.0,2024-06-13
10061592.0,drugname_17,976.0,2024-06-13
10052840.0,drugname_17,587.0,2024-06-13
1000000217.0,drugname_17,581.0,2024-06-13
10007586.0,drugname_17,654.0,2024-06-13
10007610.0,drugname_17,803.0,2024-06-13
10061406.0,drugname_17,435.0,2024-06-13
10007617.0,drugname_17,340.0,2024-06-13
10007625.0,drugname_17,341.0,2024-06-13
10007632.0,drugname_17,8.0,2024-06-13
10007636.0,drugname_17,154.0,2024-06-13
10051093.0,drugname_17,101.0,2024-06-13
10068230.0,drugname_17,164.0,2024-06-13
10007697.0,drugname_17,821.0,2024-06-13
10061745.0,drugname_17,214.0,2024-06-13
10063587.0,drugname_17,543.0,2024-06-13
10052264.0,drugname_17,253.0,2024-06-13
10055662.0,drugname_17,837.0,2024-06-13
10056520.0,drugname_17,34.0,2024-06-13
10007811.0,drugname_17,252.0,2024-06-13
10067996.0,drugname_17,471.0,2024-06-13
10063294.0,drugname_17,810.0,2024-06-13
10057248.0,drugname_17,417.0,2024-06-13
10007921.0,drugname_17,143.0,2024-06-13
10086754.0,drugname_17,131.0,2024-06-13
10072805.0,drugname_17,188.0,2024-06-13
10061036.0,drugname_17,624.0,2024-06-13
10051597.0,drugname_17,803.0,2024-06-13
10049657.0,drugname_17,774.0,2024-06-13
10053942.0,drugname_17,148.0,2024-06-13
10008118.0,drugname_17,285.0,2024-06-13
10008120.0,drugname_17,812.0,2024-06-13
10067277.0,drugname_17,319.0,2024-06-13
10057854.0,drugname_17,34.0,2024-06-13
10008399.0,drugname_17,59.0,2024-06-13
10008417.0,drugname_17,90.0,2024-06-13
10008469.0,drugname_17,139.0,2024-06-13
10008583.0,drugname_17,463.0,2024-06-13
10008604.0,drugname_17,157.0,2024-06-13
10008612.0,drugname_17,512.0,2024-06-13
10008614.0,drugname_17,834.0,2024-06-13
10062631.0,drugname_17,850.0,2024-06-13
10008629.0,drugname_17,201.0,2024-06-13
10008635.0,drugname_17,556.0,2024-06-13
10008649.0,drugname_17,678.0,2024-06-13
10061762.0,drugname_17,694.0,2024-06-13
10064848.0,drugname_17,603.0,2024-06-13
10008958.0,drugname_17,110.0,2024-06-13
10009013.0,drugname_17,881.0,2024-06-13
10075081.0,drugname_17,832.0,2024-06-13
10009018.0,drugname_17,463.0,2024-06-13
10009033.0,drugname_17,487.0,2024-06-13
10009137.0,drugname_17,418.0,2024-06-13
10072757.0,drugname_17,779.0,2024-06-13
10009192.0,drugname_17,239.0,2024-06-13
10009245.0,drugname_17,336.0,2024-06-13
10078496.0,drugname_17,173.0,2024-06-13
10009657.0,drugname_17,23.0,2024-06-13
10054236.0,drugname_17,609.0,2024-06-13
10009802.0,drugname_17,429.0,2024-06-13
10009825.0,drugname_17,665.0,2024-06-13
10057668.0,drugname_17,776.0,2024-06-13
10009866.0,drugname_17,466.0,2024-06-13
10009868.0,drugname_17,308.0,2024-06-13
10009900.0,drugname_17,862.0,2024-06-13
10009944.0,drugname_17,834.0,2024-06-13
10010144.0,drugname_17,856.0,2024-06-13
10064332.0,drugname_17,533.0,2024-06-13
10061781.0,drugname_17,392.0,2024-06-13
10010214.0,drugname_17,383.0,2024-06-13
10010276.0,drugname_17,110.0,2024-06-13
10010305.0,drugname_17,709.0,2024-06-13
10086700.0,drugname_17,440.0,2024-06-13
10051625.0,drugname_17,599.0,2024-06-13
10061788.0,drugname_17,659.0,2024-06-13
10011035.0,drugname_17,457.0,2024-06-13
10082599.0,drugname_17,779.0,2024-06-13
10011078.0,drugname_17,390.0,2024-06-13
10048631.0,drugname_17,371.0,2024-06-13
10052895.0,drugname_17,986.0,2024-06-13
10011086.0,drugname_17,439.0,2024-06-13
10011089.0,drugname_17,122.0,2024-06-13
10051905.0,drugname_17,89.0,2024-06-13
10061092.0,drugname_17,312.0,2024-06-13
10070976.0,drugname_17,550.0,2024-06-13
10011372.0,drugname_17,525.0,2024-06-13
10011401.0,drugname_17,643.0,2024-06-13
10067112.0,drugname_17,394.0,2024-06-13
10084824.0,drugname_17,447.0,2024-06-13
10011490.0,drugname_17,172.0,2024-06-13
10070455.0,drugname_17,822.0,2024-06-13
10082722.0,drugname_17,562.0,2024-06-13
10011677.0,drugname_17,589.0,2024-06-13
10011686.0,drugname_17,624.0,2024-06-13
10011732.0,drugname_17,434.0,2024-06-13
10065198.0,drugname_17,132.0,2024-06-13
10011793.0,drugname_17,100.0,2024-06-13
10058202.0,drugname_17,509.0,2024-06-13
10067477.0,drugname_17,874.0,2024-06-13
10052015.0,drugname_17,844.0,2024-06-13
10049015.0,drugname_17,762.0,2024-06-13
10058666.0,drugname_17,777.0,2024-06-13
10051620.0,drugname_17,419.0,2024-06-13
